Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735977.609356192,13,209,1023,192.125,158,0,0,0,0,249.375,0,35.2125,13.7125,35.4875,98414.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,100583.9875,NaN,3779.29375,NaN,49031.2475,NaN,132.815,0.00786973201663614,932.48088485945,-4.42797452500041,-46.6989953290343,-42.7777777777779,-76.9715293524818,-0.426882558578987,2015-01-13 14:37:28
735977.610046296,13,204.888888888889,1023,186.111111111111,158,0,0,0,0,250.333333333333,0,35.2,13.5111111111111,35.5333333333333,98407.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,97562.5022222222,NaN,3762.15,NaN,47553.8177777778,NaN,138.893333333333,0.00774932632079012,999.033424017551,-4.45344436603443,-77.478781208664,-70.1851851851853,-172.430083144369,-0.426882558578987,2015-01-13 14:38:28
735977.610775463,13.3333333333333,199.666666666667,1023,184.555555555556,158,0,0,0,0,250.777777777778,0,35.2,13.6111111111111,35.7111111111111,98410,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,96777.78,NaN,3817.70555555556,NaN,46626.7333333333,NaN,140.63,0.00780650524730679,1016.31805446297,-4.3709075133297,-96.7930404679232,-105,-197.121441169061,-0.407041288737717,2015-01-13 14:39:31
735977.61146412,12.75,202,1023,187.75,158,0,0,0,0,250.75,0,35.25,14,35.9,98409.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,93888.6725,NaN,3751.95125,NaN,45505.85625,NaN,140.63,0.00805180953982663,1079.95478353786,-4.46859627511184,-120.144646370701,-89.4444444444446,-146.415973796926,-0.44176351095994,2015-01-13 14:40:30
735977.612152778,15,204.222222222222,1023,186.444444444444,157.888888888889,0,0,0,0,251.222222222222,0.111111111111111,35.2777777777778,14.6888888888889,36.0333333333333,98413,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,90079.8633333333,NaN,3684.02555555556,NaN,44586.8022222222,NaN,142.365555555556,0.00846068507769077,1163.84925857457,-4.56951098978194,-139.291605282738,-74.6296296296297,-167.139077853363,-0.307834939531368,2015-01-13 14:41:30
735977.612851562,18.625,180.625,1023,190.125,157.875,0,0,0,0,253.5,0.125,35.3,14.525,36.15,98407.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,85111.33,NaN,4873.045,NaN,58185.545,NaN,150.3925,0.00837704230705548,1273.28831878016,-2.8030283802968,144.015535920966,-231.944444444445,-108.717561098514,-0.0920611300075586,2015-01-13 14:42:30
735977.613541667,130.777777777778,340.888888888889,1023,282.222222222222,157.888888888889,0,0,0,0.111111111111111,368.222222222222,0,35.3111111111111,18.1555555555556,36.2555555555556,98407.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-22236.1111111111,NaN,59222.2222222222,NaN,191366.315555556,NaN,159.723333333333,0.0104773352713997,3637.76940052269,77.9415522499546,2918.61492249504,836.481481481482,1353.14310909549,6.58369945200302,2015-01-13 14:43:30
735977.614230324,269.5,566.375,1023,417,158,0,0,0,0,516,0,35.3875,18.1125,36.3,98407,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-59458.98375,NaN,162945.31,NaN,174187.4975,NaN,154.29875,0.0104967073275613,4457.65646305328,232.039142173856,2560.72287967097,2339.72222222222,3492.47291509196,14.8409745842782,2015-01-13 14:44:29
735977.614918982,187.222222222222,592.222222222222,1023,458.777777777778,158,0,0,0,0,504.333333333333,0,35.4,17.7444444444444,36.3888888888889,98408.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-49527.7766666667,NaN,131852.432222222,NaN,171059.025555556,NaN,159.723333333333,0.0102903674453863,4238.90740835431,185.845593254263,2495.54638082837,2512.03703703704,4155.61224489796,9.94348781179138,2015-01-13 14:45:29
735977.615616319,170.625,576.5,1023,456.125,157.875,0,0,0,0,469.625,0.125,35.4,17.6125,36.4,98407.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-34447.26625,NaN,114867.19,NaN,160189.45125,NaN,154.2975,0.0102139106993997,3906.73757538808,160.611241416167,2269.0969161293,2407.22222222222,4113.50466112371,8.95555791761149,2015-01-13 14:46:29
