Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735928.612164352,17.1111111111111,193.222222222222,1023,218,187.888888888889,0,0,0,0,356,0,52.3555555555555,12.7444444444444,48.4222222222222,98424.4444444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,175838.538888889,NaN,7171.87444444444,NaN,89343.7522222222,NaN,-31.25,0.0178295016844872,-358.420497910986,-1.09469299828088,175.34656167328,-10.8664021164022,100.796800201562,-0.205557917611489,2014-11-25 14:41:31
735928.612853009,16.625,191.75,1023,215,187.875,0,0,0,0.125,355.75,0,52.4875,12.2125,48.0375,98427.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,178873.04625,NaN,7300.77875,NaN,89083.985,NaN,-29.2975,0.0171952331786394,-425.259867098456,-0.90318459602927,169.934744543651,-20.6812169312171,53.1777525825148,-0.234493102796674,2014-11-25 14:42:30
735928.613541667,16.6666666666667,188.444444444444,1023,217.888888888889,187,0,0,0,0.111111111111111,355,0,52.3,12.3333333333333,47.6333333333333,98427.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,177772.565555556,NaN,7315.97,NaN,88782.9888888889,NaN,-36.4611111111111,0.0172070683560361,-401.020204225231,-0.880615512683555,163.663992228836,-42.718253968254,99.0331317712273,-0.232012944066515,2014-11-25 14:43:30
735928.614230324,16.625,192.75,1023,214.25,187,0,0,0,0,354.75,0,51.9625,12.5,47.35,98429.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,175869.1375,NaN,7550.77875,NaN,88353.5175,NaN,-41.01875,0.0171534697399712,-359.094476129293,-0.531768758857973,154.716671626984,-14.0145502645504,41.2729906777529,-0.234493102796674,2014-11-25 14:44:29
735928.614918982,16.8888888888889,195.888888888889,1023,220.444444444444,187,0,0,0,0,354.111111111111,0.111111111111111,51.9555555555555,12.5111111111111,47.1,98427.4444444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,176246.523333333,NaN,7206.59666666667,NaN,88157.99,NaN,-43.4066666666667,0.0171631671128517,-367.406939418573,-1.04310746534042,150.643182043651,6.91137566137551,139.597505668935,-0.218785430839002,2014-11-25 14:45:29
735928.615619213,16.625,192.125,1023,222.375,187.875,0,0,0,0,354,0,51.95,12.35,46.8875,98420.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,176167.96625,NaN,7132.81125,NaN,88097.6575,NaN,-46.88,0.0169387743133446,-365.676607186561,-1.15272775454955,149.386254960318,-18.1812169312171,170.241244646007,-0.234493102796674,2014-11-25 14:46:29
735928.61630787,16.8888888888889,195.777777777778,1023,224.888888888889,188.777777777778,0,0,0,0,354.222222222222,0,52.2,12.6555555555556,46.7666666666667,98424,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,174430.553333333,NaN,7053.81666666667,NaN,88401.0444444444,NaN,-46.88,0.0175710360506926,-327.407600211525,-1.27008711175254,155.70681630291,6.17063492063475,210.144242882338,-0.218785430839002,2014-11-25 14:47:29
735928.616996528,49.625,238,1023,253.75,188.875,0,0,0,0,386.125,0,52.4125,13.5125,46.7375,98422.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,62812.49875,NaN,60263.6725,NaN,165935.545,NaN,-46.88,0.0189570705358435,2131.13985757115,77.7818454886535,1771.00891121032,287.652116402116,668.25711766188,1.72979261148904,2014-11-25 14:48:28
735928.617685185,50.5555555555556,477.444444444444,1023,411.444444444444,189,0,0,0,0,400.888888888889,0,52.6555555555556,13.5444444444444,46.8,98421,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,42097.2222222222,NaN,85630.2111111111,NaN,195673.608888889,NaN,-52.0866666666667,0.0192290038873676,2587.42348153101,115.467982186189,2390.5519088955,1883.94841269841,3171.34353741497,1.78518282312925,2014-11-25 14:49:28
735928.618414352,38.1111111111111,453.888888888889,1023,419.444444444444,189,0,0,0,0,387.444444444444,0,52.7777777777778,13.1888888888889,46.8666666666667,98424.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,84152.7777777778,NaN,59899.3044444444,NaN,170833.331111111,NaN,-60.7644444444444,0.0188355041812335,1661.08965872142,77.240517223083,1873.04612185847,1726.91137566138,3298.32766439909,1.04444208238851,2014-11-25 14:50:31
