Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735972.589212963,14.2222222222222,217.444444444444,1023,193.555555555556,158.888888888889,0,0,0,0,255,0,34.6888888888889,16.7444444444444,37.7444444444444,99300.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,97314.2388888889,NaN,8506.94222222222,NaN,45597.22,NaN,156.251111111111,0.00925181636593483,195.673051272638,2.51725922231419,188.371237805886,16.9841269841269,-0.929075333837253,0.056630291005291,2015-01-08 14:08:28
735972.58994213,14.3333333333333,216.777777777778,1023,195.111111111111,158.666666666667,0,0,0,0,254.555555555556,0.111111111111111,34.6888888888889,16.5222222222222,37.8,99298.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,96838.5433333333,NaN,7911.45666666667,NaN,44857.6355555556,NaN,154.514444444444,0.0091292054639629,206.150926945668,1.63256815775386,172.963228546627,12.5396825396823,23.7622826908544,0.0632440476190477,2015-01-08 14:09:31
735972.590630787,13.875,212.75,1023,190.25,159,0,0,0,0,253.875,0.125,34.65,16.4125,37.775,99301.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,95343.75125,NaN,7517.575,NaN,44101.55875,NaN,156.25125,0.009048803223941,239.075862701909,1.04739260186816,157.211628430886,-14.3121693121695,-53.3982111363062,0.0359623015873017,2015-01-08 14:10:30
735972.591319445,14.6666666666667,213.333333333333,1023,191.555555555556,159,0,0,0,0,253.888888888889,0,34.6666666666667,16.2555555555556,37.7666666666667,99298.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,95055.5588888889,NaN,7586.80333333333,NaN,43623.2611111111,NaN,166.67,0.00897080166923593,245.42371206559,1.15024259939206,147.247094287368,-10.4232804232805,-32.675107079869,0.0830853174603175,2015-01-08 14:11:30
735972.592016782,13.75,210.625,1023,188.875,159,0,0,0,0,253.875,0,34.65,16.125,37.8,99299.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,93203.12625,NaN,7345.70125,NaN,42921.8725,NaN,171.87875,0.00889042839906375,286.226193098385,0.792046070892081,132.634831555886,-28.4788359788361,-75.223607961703,0.0285218253968255,2015-01-08 14:12:30
735972.592708333,13.8888888888889,211.555555555556,1023,192.777777777778,159,0,0,0,0,253.111111111111,0,34.6555555555556,16.7888888888889,37.8,99299.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,88578.1288888889,NaN,6656.24777777778,NaN,42017.3588888889,NaN,170.143333333333,0.00925936375438633,388.098381669114,-0.232249683412217,113.790797991071,-22.2751322751325,-13.2747543461828,0.0367890211640213,2015-01-08 14:13:30
735972.593396991,61.75,222.5,1023,195.75,158.875,0,0,0,0,294.75,0,34.65,18.25,37.7375,99292.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,69875,NaN,24914.06125,NaN,60955.07875,NaN,167.9725,0.0100627319337532,800.061573054332,26.892714619399,508.326628430886,50.6878306878305,33.9033761652811,2.88566468253968,2015-01-08 14:14:29
735972.594085648,296.555555555556,308.666666666667,1023,251.111111111111,159,0,0,0,0,508.222222222222,0,34.6777777777778,19.3777777777778,37.6666666666667,99291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1173.61,NaN,132406.248888889,NaN,99458.3366666667,NaN,166.67,0.0107012556157981,2313.30804882526,186.589918064487,1310.47783502811,625.132275132275,912.651171579743,16.8621858465608,2015-01-08 14:15:29
735972.594775752,315.5,426.625,1023,331.625,159,0,0,0,0,510.875,0,34.675,21.2125,37.55,99290.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-117281.25,NaN,183841.79375,NaN,145078.1225,NaN,169.92625,0.0117126932294979,4922.44593428781,263.005821884293,2260.89003988922,1411.52116402116,2190.64940791131,17.9898313492063,2015-01-08 14:16:28
735972.595474537,238.222222222222,578.777777777778,1023,437.777777777778,159,0,0,0,0,457.333333333333,0,34.6777777777778,22.8333333333333,37.3222222222222,99291.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-134755.205555556,NaN,145559.027777778,NaN,184494.787777778,NaN,173.614444444444,0.0126095361654542,5307.3348231767,206.13051959307,3082.07056650959,2425.87301587302,3875.61413454271,13.3899636243386,2015-01-08 14:17:29
735972.596163194,204.875,653.25,1023,488.875,159,0,0,0,0,436.375,0,34.625,22.6125,37.2875,99291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-170751.95125,NaN,159517.57625,NaN,160783.2,NaN,166.01875,0.0124510827701002,6100.21468428781,226.868223459096,2588.07915447255,2922.3544973545,4686.68115394306,11.4050099206349,2015-01-08 14:18:28
735972.596851852,162.444444444444,710.777777777778,1023,536.444444444444,159,0,0,0,0,416.222222222222,0,34.6,23.7333333333333,37.2,99292.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-155300.345555556,NaN,127626.735555556,NaN,164654.511111111,NaN,171.878888888889,0.0130498999637604,5759.87094652472,179.489170280602,2668.73146928737,3305.87301587302,5441.75170068027,8.87938161375661,2015-01-08 14:19:28
735972.597541956,190.25,691.75,1023,535.875,159,0,0,0,0,440.625,0,34.6,23.275,37.2375,99299.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-157886.71625,NaN,158466.79625,NaN,121712.89375,NaN,169.92625,0.0127970183528405,5816.83946402349,225.307118125565,1774.11444093089,3179.02116402116,5432.7128999748,10.5344742063492,2015-01-08 14:20:27
735972.598240741,137.222222222222,659.222222222222,1023,530.333333333333,159,0,0,0,0,370.555555555556,0,34.6,22.9888888888889,37.2,99291.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-141600.693333333,NaN,114697.917777778,NaN,197685.763333333,NaN,170.143333333333,0.0126406905213536,5458.11649229075,160.281299566328,3356.88255725033,2962.16931216931,5344.74993701184,7.37805886243386,2015-01-08 14:21:28
735972.598969907,88.1111111111111,785.111111111111,1023,608.111111111111,158.888888888889,0,0,0,0,330.666666666667,0,34.5777777777778,26.6444444444444,37.2,99290.5555555556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-99440.9755555556,NaN,68824.6522222222,NaN,282364.582222222,NaN,175.351111111111,0.014632833298063,4529.48834740578,92.1290702459362,5121.02461743552,3801.42857142857,6579.31783824641,4.45477843915344,2015-01-08 14:22:31
735972.599658565,91.625,934.875,1023,681,159,0,0,0,0,348.75,0,34.5875,39.25,37.2875,99294.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-99314.455,NaN,78701.175,NaN,245537.10625,NaN,187.5,0.0215665032050633,4526.7015510279,106.802258149335,4353.78553468089,4799.8544973545,7736.28432854623,4.66393849206349,2015-01-08 14:23:30
