Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735816.585769676,40,191,1023,177.25,169,0,0,0,0,390.375,0,50.3375,28.2875,40.6625,99069.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,164119.14,NaN,8152.34,NaN,191.41,NaN,158.205,0.0355983495982612,-580.3055736924,-0.427863011816917,1.59992228835979,-73.5648148148149,-35.9347442680776,-0.00206679894179932,2014-08-05 14:03:30
735816.586458333,39,191.888888888889,1023,174.111111111111,169,0,0,0,0,391,0,50.6666666666667,27.5888888888889,40.7555555555556,99071.4444444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,169270.83,NaN,8246.52444444445,NaN,145.835555555556,NaN,53.8211111111111,0.0352891439106407,-693.778921710021,-0.287936634689529,0.650454695767196,-67.638888888889,-85.758377425044,-0.0615906084656088,2014-08-05 14:04:30
735816.587146991,39.375,194.875,1023,182.25,169.625,0,0,0,0,391.75,0,50.9,27.5875,40.875,99065.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,170199.215,NaN,8371.0925,NaN,111.325,NaN,3.9075,0.0356987447288693,-714.227930520593,-0.10287044013366,-0.0685152116402114,-47.7314814814815,43.4303350970018,-0.0392691798941803,2014-08-05 14:05:29
735816.587835648,39.2222222222222,193,1023,181.444444444444,170,0,0,0,0,392,0,51.0666666666667,27.8777777777778,41.0888888888889,99063,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,171916.663333333,NaN,8414.92777777778,NaN,121.526666666667,NaN,29.5155555555556,0.0363732845959481,-752.057188964059,-0.0377459745597802,0.144019510582011,-60.2314814814815,30.6437389770726,-0.0483630952380957,2014-08-05 14:06:29
735816.588524306,38.625,195.25,1023,180,170.375,0,0,0,0,392,0,51.1375,27.9625,41.3625,99062.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,171623.045,NaN,7621.0925,NaN,128.9075,NaN,52.735,0.0366115749656835,-745.589824793721,-1.21711795164755,0.297786871693122,-45.2314814814815,7.7160493827161,-0.0839120370370374,2014-08-05 14:07:28
735816.589212963,39,198.555555555556,1023,186.333333333333,171,0,0,0,0,392,0,51.2,27.8333333333333,41.5222222222222,99059.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,174190.97,NaN,5979.16333333333,NaN,95.4855555555555,NaN,-6.94555555555556,0.0365560290943948,-802.152049463324,-3.65647193570143,-0.398503637566137,-23.1944444444446,108.245149911817,-0.0615906084656088,2014-08-05 14:08:28
735816.58990162,37.75,197.5,1023,187.25,171,0,0,0,0,392,0,51.2625,27.675,41.55,99063.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,175283.2,NaN,8644.53,NaN,99.6075,NaN,9.76625,0.0364588060088904,-826.209978978743,0.303365631772447,-0.312629794973545,-30.2314814814815,122.795414462081,-0.135995370370371,2014-08-05 14:09:27
735816.590601852,36.7777777777778,195.111111111111,1023,182.888888888889,171.444444444444,0,0,0,0,392.666666666667,0,51.4888888888889,27.1333333333333,41.3666666666667,99055,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,179057.288888889,NaN,8407.98444444445,NaN,92.01,NaN,-17.3611111111111,0.0361487848727117,-909.33969018775,-0.0480614304108168,-0.470911044973545,-46.1574074074074,53.5714285714286,-0.193865740740741,2014-08-05 14:10:28
735816.591331018,35.4444444444444,193,1023,180.888888888889,171.888888888889,0,0,0,0,392.888888888889,0,51.5222222222222,26.9666666666667,41.2444444444444,99053.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,179717.011111111,NaN,7949.65,NaN,32.9877777777778,NaN,-93.75,0.0359862816814512,-923.871016668415,-0.728992115961917,-1.70054067460317,-60.2314814814815,21.8253968253968,-0.273230820105821,2014-08-05 14:11:31
735816.592019676,35.25,192.25,1023,181.875,172.25,0,0,0,0,392.125,0,51.3,27.25,41.0875,99056.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,175878.90375,NaN,7492.1825,NaN,11.72125,NaN,-107.42125,0.0359677727231077,-839.331206952311,-1.40863481392656,-2.14359333664021,-65.2314814814815,37.4779541446209,-0.284804894179895,2014-08-05 14:12:30
