Unixtime,Baseline,CO2,A0,Fig1akaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735605.688072917,38.5,143.5,1023,97.5,151,0,0,0,0,0,0,31.6,22.95,34.65,98682,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-9476.565,NaN,11007.81,NaN,2047984.37,NaN,40242.185,0.0107289266006453,-56.6867973372781,-73.2467447222222,22170.32875,-4489.70375722543,-2998.01587301587,-4.875,2014-01-06 16:30:49
735605.688518519,23.3333333333333,186.222222222222,1023,89.4444444444444,151.777777777778,0,0,0,0,0,0.111111111111111,31.7555555555556,20.5666666666667,35.0555555555556,98690.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1135.41888888889,NaN,21352.4344444444,NaN,1042409.71777778,NaN,44380.2055555556,0.009699119219111,-370.650817718606,-72.0973420061728,1220.8568287037,-4181.01718047527,-3125.88183421517,-20.0416666666667,2014-01-06 16:31:28
735605.689247685,16.4444444444444,177.111111111111,1023,86.1111111111111,151.777777777778,0,0,0,0,0.111111111111111,0,31.9222222222222,19.8333333333333,35.6777777777778,98692.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1428.82222222222,NaN,22663.1977777778,NaN,96288.1966666667,NaN,42859.3722222222,0.00944192504290737,-379.331389710717,-71.9517016358025,-18490.0081944444,-4246.84890815671,-3178.79188712522,-26.9305555555556,2014-01-06 16:32:31
735605.689936343,15.125,171.25,1023,84.375,152.25,0,0,0,0.125,0,0,32.15,19.4,36.2625,98695.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1394.53375,NaN,23013.675,NaN,62316.40625,NaN,42580.07375,0.00935510824802617,-378.316937869823,-71.9127597222222,-19197.753828125,-4289.19797687861,-3206.34920634921,-28.25,2014-01-06 16:33:30
735605.690625,13.8888888888889,170,1023,84.3333333333333,152.222222222222,0,0,0,0,0.222222222222222,0.111111111111111,32.3111111111111,19.5,36.7111111111111,98693.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1579.86333333333,NaN,23595.4877777778,NaN,48703.1233333333,NaN,40972.22,0.00948957660168105,-383.800061637081,-71.8481138580247,-19481.3638888889,-4298.22976878613,-3207.01058201058,-29.4861111111111,2014-01-06 16:34:30
735605.691313657,13.5,171.875,1023,84.25,152.375,0,0,0,0,0,0,32.4625,19.4,37.15,98697.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1457.03375,NaN,24978.51875,NaN,41390.62125,NaN,40927.7325,0.00952150654639829,-380.166050295858,-71.69444375,-19633.7076822917,-4284.68208092486,-3208.33333333333,-29.875,2014-01-06 16:35:29
735605.692002315,13.7777777777778,172.888888888889,1023,82.6666666666667,153,0,0,0,0,0,0,32.6444444444444,18.9666666666667,37.4777777777778,98697.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1411.46,NaN,24003.4733333333,NaN,36333.3311111111,NaN,41355.9,0.00940479551412163,-378.817714497041,-71.8027821296296,-19739.0678935185,-4277.35629415543,-3233.46560846561,-29.5972222222222,2014-01-06 16:36:29
735605.692690972,13.125,167.75,1023,82.375,153,0,0,0,0,0,0,32.8375,18.75,37.6875,98698.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1417.97125,NaN,23904.29875,NaN,32873.0475,NaN,40927.73125,0.00939888938195113,-379.010355029586,-71.8138015277778,-19811.1571354167,-4314.48699421965,-3238.09523809524,-30.25,2014-01-06 16:37:28
735605.69337963,13.2222222222222,169.555555555556,1023,82.2222222222222,153.333333333333,0,0,0,0,0,0,33.0555555555556,18.9555555555556,37.8777777777778,98701.5555555556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1416.66888888889,NaN,24215.2811111111,NaN,30618.0566666667,NaN,41456.5955555556,0.00961880044918315,-378.971823635766,-71.7792479320988,-19858.1361111111,-4301.44107257547,-3240.52028218695,-30.1527777777778,2014-01-06 16:38:28
735605.694108796,13.1111111111111,170.888888888889,1023,82.5555555555556,154,0,0,0,0,0,0,33.2555555555556,18.3777777777778,38.1444444444444,98697.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,1267.36444444444,NaN,24435.7655555556,NaN,28755.21,NaN,42633.6777777778,0.00943125067614223,-374.554532380013,-71.7547496604938,-19896.9454166667,-4291.80716120745,-3235.22927689594,-30.2638888888889,2014-01-06 16:39:31
