Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735999.607974537,20.5555555555556,205.111111111111,1023,210.555555555556,186.111111111111,0,0,0,0.111111111111111,285,0,47.3444444444444,17.0777777777778,47.8222222222222,98275.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,256284.721111111,NaN,5824.64888888889,NaN,114473.961111111,NaN,133.682222222222,0.0186482165066925,-752.490572993147,-4.85892120206672,653.30421875,-23.3465608465608,71.6017888636938,0.218194916855631,2015-02-04 14:35:29
735999.608674769,19.375,207.875,1023,210.5,186.875,0,0,0,0,285.5,0,47.4,16.7875,47.625,98275.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,258898.43375,NaN,7115.23125,NaN,114531.25375,NaN,123.04625,0.018382891409399,-810.061335964268,-2.94155028970435,654.497815393518,-4.92063492063494,70.7199546485265,0.147923752834467,2015-02-04 14:36:29
735999.609363426,17.7777777777778,206.888888888889,1023,205.888888888889,187,0,0,0,0,286,0,47.4555555555555,16.7111111111111,47.3777777777778,98272.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,255274.304444444,NaN,7800.34333333333,NaN,114661.46,NaN,104.163333333333,0.0183513231661653,-730.234699278023,-1.92370437775467,657.210445601852,-11.494708994709,-2.47228521038011,0.0528510015117158,2015-02-04 14:37:29
735999.610052083,18.375,208.75,1023,208.375,187.625,0,0,0,0.125,286.875,0,47.5,17.0875,47.425,98262.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,247869.13875,NaN,7626.94875,NaN,116111.33,NaN,121.0925,0.0188087776551612,-567.125322748409,-2.18131035507354,687.416070601852,0.912698412698395,36.9897959183677,0.0883999433106576,2015-02-04 14:38:28
735999.610744599,74.3333333333333,227.555555555556,1023,230.333333333333,188,0,0,0,0,332,0,47.5777777777778,17.7666666666667,47.6666666666667,98263.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,198729.165555556,NaN,42359.3755555556,NaN,195293.402222222,NaN,118.053333333333,0.0196332264403534,515.252941446404,49.4193831608313,2337.04257523148,126.283068783069,385.534769463341,3.41925311791383,2015-02-04 14:39:28
735999.611440972,79.875,409.75,1023,364.625,188,0,0,0,0.125,349.625,0,47.5375,18.9625,47.7125,98262.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,151148.435,NaN,66695.31375,NaN,344621.09125,NaN,109.37,0.0209121933606969,1563.28665412384,85.5743945921854,5448.03609664352,1340.9126984127,2517.1485260771,3.74911422902494,2015-02-04 14:40:28
735999.61212963,56.5555555555556,609.888888888889,1023,504.555555555556,188.666666666667,0,0,0,0,334.333333333333,0,47.6,20.1666666666667,47.6222222222222,98263,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,146817.705555556,NaN,48942.7066666667,NaN,497628.468888889,NaN,118.053333333333,0.0223104660753345,1658.67717052129,59.199996904868,8635.6897974537,2675.17195767196,4738.26845553036,2.36105205971277,2015-02-04 14:41:28
735999.612858796,71.8888888888889,782.888888888889,1023,628,189,0,0,0,0,345.777777777778,0.111111111111111,47.6,21.5777777777778,47.7,98257.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,144046.873333333,NaN,67263.89,NaN,542423.608888889,NaN,125,0.0238728528185048,1719.70871726628,86.4191074877433,9568.92188078704,3828.50529100529,6697.70408163265,3.27375047241119,2015-02-04 14:42:31
735999.613557581,93.375,815.875,1023,660.75,189.125,0,0,0,0,417.25,0,47.6,21.2125,47.7,98250.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,126986.32875,NaN,81746.09375,NaN,377624.9975,NaN,121.0925,0.0234704315912599,2095.49163760401,107.934786807309,6135.61747685185,4048.4126984127,7217.54535147392,4.55268565759637,2015-02-04 14:43:31
735999.614247685,81.1111111111111,672,1023,581,190,0,0,0,0,394.555555555556,0,47.6,20.8333333333333,47.6777777777778,98251,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,117147.568888889,NaN,90487.85,NaN,411697.912222222,NaN,116.316666666667,0.0230508171384519,2312.20440987518,120.922093671074,6845.46986689815,3089.24603174603,5951.67233560091,3.82269227135299,2015-02-04 14:44:31
735999.614936343,90.375,667.25,1023,577.375,190,0,0,0,0,387.125,0,47.6,20.7375,47.8,98245,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,113783.205,NaN,93386.7225,NaN,406105.46625,NaN,123.04625,0.0229461846590722,2386.30934134851,125.228842296836,6728.96057581019,3057.57936507937,5894.13265306123,4.37411422902494,2015-02-04 14:45:30
735999.615628858,70.2222222222222,729.222222222222,1023,634.444444444444,190.444444444444,0,0,0,0,333,0,47.6,23.0222222222222,47.8888888888889,98241.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,139694.442222222,NaN,56579.8588888889,NaN,460456.594444445,NaN,123.263333333333,0.0254751096618817,1815.57724394273,70.5462340497532,7861.27574652778,3470.72751322751,6799.99685059209,3.17454412320484,2015-02-04 14:46:30
735999.616325232,54.375,716.625,1023,608.5,191,0,0,0,0,326.875,0,47.6,21.0375,48.1,98241.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,142376.95125,NaN,50123.045,NaN,329447.26375,NaN,113.2775,0.0232789660158874,1756.4911420093,60.9535823057495,5131.91469039352,3386.74603174603,6388.18027210884,2.2312570861678,2015-02-04 14:47:30
735999.617013889,56,582.666666666667,1023,500.333333333333,191,0,0,0,0,424.777777777778,0,47.6111111111111,18.5111111111111,48.3,98243.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,136249.998888889,NaN,86746.5288888889,NaN,233458.33,NaN,111.106666666667,0.0204945696743726,1891.44603983113,115.363750020634,3132.14523726852,2493.69047619048,4671.24905517763,2.32798327664399,2015-02-04 14:48:30
735999.617702546,31.25,457.5,1023,413.25,192,0,0,0,0,515.625,0,47.6,17.1625,48.4375,98242.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,82339.845,NaN,145443.3575,NaN,181242.185,NaN,109.37,0.0189909544478183,3078.89436337494,202.567476972218,2044.30888310185,1659.24603174603,3288.97392290249,0.854768990929705,2015-02-04 14:49:29
735999.618400206,76.3333333333333,510,1023,486.111111111111,192,0,0,0,0,433.222222222222,0,47.6111111111111,19.5333333333333,48.5444444444445,98237.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,69453.1266666667,NaN,138692.707777778,NaN,430947.913333333,NaN,125,0.0216276434863118,3362.742784814,192.538284100101,7246.51155671296,2009.24603174603,4445.49949609473,3.53830073696145,2015-02-04 14:50:29
