Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735973.615625,12.6666666666667,198.333333333333,1023,177.222222222222,153.777777777778,0,0,0,0.111111111111111,251.777777777778,0,33.3,16.5444444444444,34.1111111111111,99330.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,86276.0455555556,NaN,3277.77444444444,NaN,40019.0944444444,NaN,138.893333333333,0.00845737866762267,1151.17015986644,-8.26068741702099,4.24500764715594,-14.4312169312167,-70.184555303603,-0.278781651549509,2015-01-09 14:46:30
735973.616323785,12.625,197,1023,177.25,153.625,0,0,0,0,251.625,0,33.3625,16.5,34.1125,99332.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,85119.14125,NaN,3271.48125,NaN,39292.9675,NaN,148.44,0.00846405252610255,1176.65263355709,-8.27003698535325,-10.8826370287699,-23.3201058201056,-69.7436381960193,-0.281261810279667,2015-01-09 14:47:30
735973.617013889,12.7777777777778,200.444444444444,1023,178,153.444444444444,0,0,0,0,252.111111111111,0,33.3888888888889,16.4555555555556,34.0888888888889,99328.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,84072.9188888889,NaN,3255.20666666667,NaN,38572.9133333333,NaN,147.571111111111,0.0084541201484425,1199.69717895602,-8.2942155373267,-25.8837655009922,-0.357142857142586,-57.8388762912574,-0.272167894935752,2015-01-09 14:48:30
735973.617702546,12.625,199.625,1023,178.125,153.125,0,0,0,0,251.75,0,33.4,16.4,33.95,99327.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,83361.33,NaN,3251.95,NaN,38001.95,NaN,164.065,0.00843086354201312,1215.37094302846,-8.29905384763225,-37.7788349454366,-5.82010582010563,-55.8547493071304,-0.281261810279667,2015-01-09 14:49:29
735973.618391204,11.8888888888889,198.777777777778,1023,179.111111111111,153.111111111111,0,0,0,0,252.444444444444,0,33.4,16.4666666666667,33.9777777777778,99326.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,82487.8488888889,NaN,3317.70666666667,NaN,37401.0388888889,NaN,163.196666666667,0.00846528567365915,1234.61061507936,-8.20136157803388,-50.2978164269181,-11.4682539682538,-40.2021919879064,-0.325077947845805,2015-01-09 14:50:29
735973.619079861,12.375,198,1023,178.375,153,0,0,0,0,252.25,0,33.4,16.5625,34.15,99323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,81322.26875,NaN,3380.855,NaN,36873.045,NaN,164.065,0.00851481896814265,1260.28418642053,-8.10754441366999,-61.2976891121032,-16.653439153439,-51.8864953388765,-0.29614276266062,2015-01-09 14:51:28
735973.619777521,12.4444444444444,196.222222222222,1023,178.666666666667,153.111111111111,0,0,0,0,252.111111111111,0,33.4444444444444,16.6444444444444,34.1888888888889,99325.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,80734.3777777778,NaN,3376.73444444444,NaN,36522.5666666667,NaN,168.406666666667,0.00857803529537606,1273.23332677785,-8.1136661720351,-68.5993210565477,-28.5052910052908,-47.256865709247,-0.292009164777022,2015-01-09 14:52:28
735973.62046875,12.75,198,1023,176.5,153.125,0,0,0,0,253,0,33.5,16.5375,34.4,99322.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,79859.3775,NaN,3390.6225,NaN,36101.55875,NaN,171.88,0.00854972216913141,1292.5064606496,-8.09303319691171,-77.3703193204366,-16.653439153439,-81.6484001007812,-0.273821334089191,2015-01-09 14:53:28
735973.621157407,12.5555555555556,197.111111111111,1023,180.333333333333,153.111111111111,0,0,0,0,253.111111111111,0.111111111111111,33.5,16.4222222222222,34.5111111111111,99321,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,79411.46,NaN,3368.05444444444,NaN,35748.2622222222,NaN,170.143333333333,0.00849028498861725,1302.37248487868,-8.12656172990169,-84.7306636491403,-22.5793650793649,-20.8018392542202,-0.285395408163265,2015-01-09 14:54:28
735973.621886574,13.1111111111111,199.444444444444,1023,178.777777777778,153.111111111111,0,0,0,0,271.444444444444,0,33.5222222222222,16.4777777777778,34.5555555555556,99328.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,75571.1833333333,NaN,8281.24888888889,NaN,38649.3022222222,NaN,170.143333333333,0.00852894261447716,1386.96007665548,-0.827208818826896,-24.2923303158069,-7.02380952380925,-45.4931972789118,-0.252326625094482,2015-01-09 14:55:31
735973.622575231,35.875,215.375,1023,189.875,153.375,0,0,0,0,349.875,0.125,33.575,16.5375,34.4375,99330.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,63208.98375,NaN,26078.1275,NaN,52417.9675,NaN,171.88,0.00858505678158708,1659.25522166282,25.6129614547002,262.55486297123,99.1798941798944,130.653187200806,1.1026667611489,2015-01-09 14:56:30
735973.623274177,336.777777777778,246.555555555556,1023,215.444444444444,153.888888888889,0,0,0,0,581.444444444444,0,33.6,17.5111111111111,34.3555555555556,99327.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-22793.4044444444,NaN,134006.943333333,NaN,191848.955555556,NaN,173.614444444444,0.00910342207720617,3553.58095281798,185.958847405277,3167.36711412864,307.050264550265,536.517384731671,19.0135463907785,2015-01-09 14:57:30
735973.62396412,184.375,386.75,1023,308,154,0,0,0,0,447.125,0,33.6,18.975,34.2,99325.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-43232.4225,NaN,120375,NaN,223771.4825,NaN,173.8325,0.00986468599885267,4003.77958840291,165.70636882359,3832.41975880456,1241.67989417989,2005.65318720081,9.94195247543462,2015-01-09 14:58:30
735973.624652778,145.777777777778,492.444444444444,1023,370.444444444444,154,0,0,0,0,452,0,33.6,19.1555555555556,34.2111111111111,99326.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-32156.2477777778,NaN,120137.154444444,NaN,192399.303333333,NaN,164.933333333333,0.00995842336569578,3759.81098218656,165.353010399054,3178.83269283234,1946.30952380952,2996.83484504913,7.64449877173091,2015-01-09 14:59:30
735973.625341435,120.75,532.25,1023,408.5,154,0,0,0,0,422.75,0,33.6,19.375,34.2,99321,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-42716.795,NaN,110880.86125,NaN,199175.78,NaN,167.9725,0.0100730809093919,3992.4221544822,151.601274855384,3320.00929005456,2211.67989417989,3600.8912824389,6.15475009448224,2015-01-09 15:00:29
735973.626037809,110.222222222222,562.333333333333,1023,432.333333333333,154,0,0,0,0.111111111111111,421,0,33.6,19.9333333333333,34.2444444444444,99317.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-45652.7755555556,NaN,94663.1966666667,NaN,194003.467777778,NaN,178.822222222222,0.0103637415416213,4057.09132971471,127.507284982655,3212.25278542493,2412.23544973545,3979.19816074578,5.5280966553288,2015-01-09 15:01:29
735973.626730324,160.25,594.25,1023,462.875,154,0,0,0,0,487.25,0,33.6,19.9875,34.3875,99316.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-58279.29625,NaN,125640.6275,NaN,164990.23125,NaN,185.5475,0.0103919779985751,4335.20852562758,173.529318608169,2607.8103577629,2625.01322751323,4463.98652053414,8.50594057067271,2015-01-09 15:02:29
735973.627418981,147.666666666667,573.333333333333,1023,451,154,0,0,0,0,492.444444444444,0,33.6,19.5666666666667,34.4666666666667,99316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-62394.0966666667,NaN,117270.836666667,NaN,154227.427777778,NaN,187.5,0.0101732407309698,4425.84289603874,161.094627130925,2383.58528542493,2485.56878306878,4275.49445704208,7.75693263416478,2015-01-09 15:03:29
735973.628107639,129.25,536.75,1023,429,154,0,0,0,0,462.125,0,33.6375,19.05,34.5,99326.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-45781.2475,NaN,99830.08,NaN,145308.59125,NaN,177.7375,0.00992437062771751,4059.9211082267,135.183534177921,2197.77619109623,2241.67989417989,3926.28810783573,6.66070247543462,2015-01-09 15:04:28
735973.628800154,124.222222222222,508.222222222222,1023,408.777777777778,154,0,0,0,0,439.555555555556,0,33.6555555555556,18.9888888888889,34.5,99318.4444444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-28534.7222222222,NaN,89600.6955555556,NaN,134531.248888889,NaN,187.5,0.00990331764916095,3680.0416968219,119.9861126292,1973.24822523975,2051.49470899471,3605.30045351474,6.36142998866213,2015-01-09 15:05:28
735973.629496528,164.5,477.125,1023,388.5,154,0,0,0,0.125,504.125,0,33.6625,18.625,34.6,99320.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-23501.955,NaN,100804.69,NaN,123296.87625,NaN,185.5475,0.00971707246622147,3569.18779324872,136.631476534183,1739.1987952629,1844.17989417989,3283.43096497858,8.7589167611489,2015-01-09 15:06:28
