Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735971.660063657,14.875,200.375,1023,175.75,163.125,0,0,0,0,274.25,0,35.9625,12.85,40.2,99059.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,136222.65375,NaN,3671.8725,NaN,58703.1225,NaN,181.6425,0.00763593739494996,501.486795285295,-4.39372884993149,121.515180224868,5.07936507936506,-85.8843537414969,-0.0962537792894937,2015-01-07 15:50:29
735971.660758745,14.4444444444444,200.555555555556,1023,180.666666666667,163.888888888889,0,0,0,0,274.555555555556,0,36.0666666666667,12.7888888888889,40.2666666666667,99059.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,134812.498888889,NaN,3682.28888888889,NaN,58015.6244444444,NaN,185.764444444444,0.00764326334827961,532.547475045452,-4.37825360273362,107.19230406746,6.28306878306868,-7.84202569916903,-0.121882086167801,2015-01-07 15:51:29
735971.661452546,15.375,202.5,1023,177.625,164,0,0,0,0,274.875,0,36.1875,13,40.3,99058.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,133597.65375,NaN,3662.1075,NaN,57708.9825,NaN,185.5475,0.007821221732598,559.306178545207,-4.40823635253141,100.803930224868,19.2460317460317,-56.1224489795922,-0.0664918745275889,2015-01-07 15:52:29
735971.662141204,15,201,1023,177.444444444444,164,0,0,0,0,274.777777777778,0,36.2777777777778,12.8111111111111,40.3,99058.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,132824.65,NaN,3661.45666666667,NaN,57173.6088888889,NaN,185.764444444444,0.00774585518900997,576.332692862387,-4.40920327176084,89.6503133267195,9.24603174603173,-58.9884101788865,-0.0888133030990175,2015-01-07 15:53:29
735971.662829861,15,202.25,1023,175.375,164,0,0,0,0,275.5,0,36.3625,12.525,40.3,99056.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,132156.2475,NaN,3658.20125,NaN,56736.32625,NaN,185.5475,0.00760826208875113,591.055214888819,-4.41403972498721,80.5402583498678,17.5793650793651,-91.8367346938779,-0.0888133030990175,2015-01-07 15:54:28
735971.663518519,14.7777777777778,200.888888888889,1023,177.444444444444,164.666666666667,0,0,0,0,275.333333333333,0.111111111111111,36.4888888888889,12.4666666666667,40.1222222222222,99056.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,131237.846666667,NaN,3649.30333333333,NaN,56369.7911111111,NaN,187.5,0.00762548609549912,611.284308134047,-4.42725903365853,72.9041096230159,8.50529100529097,-58.9884101788865,-0.102040816326531,2015-01-07 15:55:28
735971.664215856,33.5,233.125,1023,214.625,165,0,0,0,0,292.375,0,36.5625,15.0875,40.0125,99051.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,68853.51625,NaN,16701.17125,NaN,248068.3575,NaN,187.5,0.00926625200818518,1985.38850233375,14.9634227620132,4066.62424272487,223.412698412698,531.179138321995,1.01237717309146,2015-01-07 15:56:28
735971.664907407,504.444444444444,654.888888888889,1023,498.333333333333,165,0,0,0,0,643.333333333333,0,36.6111111111111,20.6666666666667,40,99056.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-203520.833333333,NaN,505569.443333333,NaN,471475.692222222,NaN,187.5,0.0127260576986407,7984.8235151825,741.25709693128,8720.9437161045,3035.17195767196,5034.48601662887,29.0447845804989,2015-01-07 15:57:28
735971.665636574,436.666666666667,937.666666666667,1023,678.111111111111,165,0,0,0,0,574.777777777778,0,36.7,19.1444444444444,40.0888888888889,99054.5555555556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-176633.678888889,NaN,452645.83,NaN,336177.081111111,NaN,187.5,0.0118463441354831,7392.59544371897,662.63042432196,5902.22265128968,4920.35714285714,7888.10153691106,25.0103930461073,2015-01-07 15:58:31
735971.666325232,205,931,1023,681,165.375,0,0,0,0,517.75,0,36.775,18.675,40.1,99056.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-109419.92375,NaN,256642.57625,NaN,301025.38875,NaN,187.5,0.0116031430729886,5912.11625563772,371.435574002542,5169.89572709987,4875.9126984127,7933.95691609977,11.2207105064248,2015-01-07 15:59:30
