Unixtime,Baseline,CO2,A0,Fig1AkaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
736000.599652778,13.4444444444444,204,1023,195.444444444444,176.666666666667,0,0,0,0,267.444444444444,0,41.9666666666667,17.6666666666667,42.4,98222.4444444444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,114015.627777778,NaN,3472.22,NaN,56956.5966666667,NaN,105.898888888889,0.0146231630884369,786.184302889658,-7.64324885391685,141.067144510582,2.18253968253975,1.65343915343945,-0.128495842781557,2015-02-05 14:23:30
736000.600341435,13.25,202.125,1023,193.5,176.375,0,0,0,0,267.25,0.125,41.8875,15.8875,42.35,98226.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,118636.72125,NaN,3427.73125,NaN,56105.4675,NaN,109.37,0.0130952448043733,684.398103060975,-7.70934415922066,123.335286871693,-10.3174603174602,-29.2107583774249,-0.140069916855631,2015-02-05 14:24:29
736000.601030093,13,204.222222222222,1023,192.555555555556,176,0,0,0,0,267.444444444444,0,41.8111111111111,15.5444444444444,42.2777777777778,98224,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,115755.21,NaN,3404.51333333333,NaN,55010.4144444444,NaN,111.106666666667,0.0127614000462212,747.867513853926,-7.74383816704516,100.521681547619,3.66402116402128,-44.2019400352735,-0.154950869236583,2015-02-05 14:25:29
736000.601728877,13.375,202.875,1023,198.75,177.125,0,0,0,0,267.5,0,41.7625,15.775,42.3125,98223.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,112476.565,NaN,3386.71625,NaN,54148.43375,NaN,115.23125,0.012917584162188,820.084364074191,-7.77027864146699,82.56375041336,-5.31746031746025,54.1225749559084,-0.132629440665155,2015-02-05 14:26:29
736000.602418981,18.4444444444444,204.777777777778,1023,192.222222222222,178,0,0,0,0,267.111111111111,0,41.7,15.9444444444444,42.2777777777778,98224,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,110312.503333333,NaN,3350.69222222222,NaN,53552.08,NaN,119.79,0.0130133633290728,867.750920608699,-7.82379821920845,70.1397139550265,7.3677248677249,-49.4929453262785,0.16912320483749,2015-02-05 14:27:29
736000.603107639,18.625,201.625,1023,193.125,178,0,0,0,0,267.5,0.125,41.65,15.5375,42.15,98217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,110367.19,NaN,3349.60625,NaN,52675.7775,NaN,115.23125,0.0126487398855932,866.546368479477,-7.82541160833669,51.8834118716932,-13.6507936507936,-35.1631393298059,0.179870559334845,2015-02-05 14:28:28
736000.603796296,15.5555555555556,202.333333333333,1023,191.222222222222,177.777777777778,0,0,0,0,267.222222222222,0,41.6,15.7111111111111,42.1555555555556,98213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,106484.377777778,NaN,3326.38666666667,NaN,51923.6088888889,NaN,123.263333333333,0.0127569043424536,952.07086676631,-7.85990809226677,36.213232473545,-8.92857142857129,-65.3659611992943,-0.0028344671201814,2015-02-05 14:29:28
736000.604496528,27,214.25,1023,209.625,177.125,0,0,0,0,280.875,0,41.5125,16.65,42.1875,98214.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,70921.8775,NaN,11857.42125,NaN,131230.4675,NaN,128.9075,0.0134567268818381,1735.38585085833,4.81433731455738,1688.43945353836,70.5158730158731,226.741622574956,0.67838246409675,2015-02-05 14:30:28
736000.605185185,290.666666666667,411.333333333333,1023,342.333333333333,177.111111111111,0,0,0,0.111111111111111,502,0,41.4888888888889,18.8333333333333,42.1,98217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-20894.0966666667,NaN,119940.971111111,NaN,325203.123333333,NaN,137.156666666667,0.0152020119995782,3757.76413646773,165.390105938998,5729.53645006614,1384.40476190476,2333.22310405644,16.3728269085412,2015-02-05 14:31:28
736000.605914352,574.222222222222,608.888888888889,1023,476.444444444444,177,0,0,0,0,648.555555555556,0,41.4333333333333,20.2333333333333,42,98215.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-96932.29,NaN,331289.927777778,NaN,449894.095555556,NaN,138.893333333333,0.0162844474286607,5432.61420988917,479.383504641519,8327.2650380291,2701.4417989418,4461.9708994709,33.2511337868481,2015-02-05 14:32:31
736000.606608796,440.25,783,1023,596.375,177,0,0,0,0,573.25,0,41.425,20.45,41.925,98208.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-154148.4375,NaN,272874.99875,NaN,382001.95125,NaN,132.815,0.0164527640340699,6692.88177596846,392.598585568903,6912.84536499669,3862.18253968254,6365.63051146384,25.276596749811,2015-02-05 14:33:31
736000.607303241,459.555555555556,783,1023,627.888888888889,176.888888888889,0,0,0,0,540.111111111111,0,41.3333333333333,20.6222222222222,41.8444444444444,98208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-140366.318888889,NaN,226392.357777778,NaN,394255.205555556,NaN,133.683333333333,0.0165112569105546,6389.3108814506,323.54102952638,7168.12149636243,3862.18253968254,6865.85097001764,26.4257369614512,2015-02-05 14:34:31
736000.607991898,204.375,775,1023,620.75,176.125,0,0,0,0.125,446.75,0,41.2875,19.4875,41.9,98205.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-97542.97125,NaN,139853.5125,NaN,334804.685,NaN,130.86125,0.015565352370287,5446.06533874379,194.973438859647,5929.56898478836,3808.84920634921,6752.53527336861,11.2364181783825,2015-02-05 14:35:30
736000.608683128,157.111111111111,712.444444444444,1023,595.111111111111,176,0,0,0,0,407.666666666667,0,41.2111111111111,20.3444444444444,41.9666666666667,98201.7777777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-96675.3511111111,NaN,114859.377777778,NaN,341699.651111111,NaN,140.628888888889,0.0161849361686924,5426.95476299734,157.840568970742,6073.21411210317,3391.81216931217,6345.56878306878,8.42309145880574,2015-02-05 14:36:30
736000.609380787,124.5,755.625,1023,604.5,176,0,0,0,0,453.125,0,41.2125,19.4625,42.025,98206.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-78578.1275,NaN,122734.375,NaN,250154.295,NaN,136.7225,0.0154837613394563,5028.33750284071,169.540163714795,4166.01919312169,3679.68253968254,6494.5987654321,6.48195389266818,2015-02-05 14:37:30
736000.610069445,115.111111111111,627.111111111111,1023,530.777777777778,176,0,0,0,0,503.888888888889,0,41.2,17.9444444444444,42.0555555555556,98207.2222222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-94690.9744444445,NaN,133939.234444444,NaN,180937.497777778,NaN,137.156666666667,0.0142664457156647,5383.2460258461,186.186812718575,2724.0025843254,2822.92328042328,5324.40476190476,5.92309145880574,2015-02-05 14:38:30
736000.610758102,187.875,576.75,1023,504.875,176,0,0,0,0,455.5,0,41.125,19.05,41.9625,98200.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-114222.65875,NaN,147158.2025,NaN,283240.23125,NaN,140.63,0.0150863769936789,5813.45933654115,205.825749066154,4855.30953166336,2487.18253968254,4913.24955908289,10.2542753212396,2015-02-05 14:39:29
736000.611457047,78.3333333333333,674.666666666667,1023,549.555555555556,176,0,0,0,0,335.444444444444,0,41.1,18.5333333333333,41.9222222222222,98200.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-41319.4433333333,NaN,67067.7055555556,NaN,277543.401111111,NaN,138.893333333333,0.0146578274501923,4207.6616401388,86.8382331778103,4736.62557043651,3139.96031746032,5622.46472663139,3.7339380196523,2015-02-05 14:40:29
736000.612146991,61.5,627.25,1023,516.125,176,0,0,0,0.125,364.375,0.125,41.0625,17.7,42,98198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-48949.2175,NaN,66072.265,NaN,211035.155,NaN,140.63,0.0139713601841474,4375.71833984512,85.3593436286266,3351.03710978836,2823.84920634921,5091.82098765432,2.73195389266818,2015-02-05 14:41:29
736000.612835648,80.3333333333333,574.444444444444,1023,483.333333333333,175.888888888889,0,0,0,0,363.111111111111,0,41,18.7222222222222,41.9888888888889,98205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-53949.6522222222,NaN,73619.7944444444,NaN,253272.567777778,NaN,144.101111111111,0.0147283447969049,4485.86007381477,96.57243149736,4230.9832093254,2471.81216931217,4571.31834215168,3.85298563869992,2015-02-05 14:42:29
736000.613528646,63.75,591.5,1023,488.5,175.875,0,0,0,0,330,0,41,18.7625,41.8625,98200.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-29511.72,NaN,53564.45,NaN,231345.7,NaN,144.535,0.0147607255668577,3947.57962839137,66.7769413109918,3774.17346395503,2585.51587301587,4653.32892416226,2.86588246409675,2015-02-05 14:43:28
736000.614224537,51.7777777777778,570.222222222222,1023,466.666666666667,175.333333333333,0,0,0,0,345.777777777778,0,40.9666666666667,18.3111111111111,41.8222222222222,98195.6666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-39350.6944444444,NaN,53468.7477777778,NaN,193744.79,NaN,144.101111111111,0.0143808768112576,4164.29712716768,66.6347600270485,2990.82117228836,2443.66402116402,4306.76807760141,2.15325018896447,2015-02-05 14:44:29
736000.614913194,62.125,545.5,1023,444.625,175.125,0,0,0,0,408.5,0,40.9,18.1625,41.875,98188.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-73425.7825,NaN,78423.8325,NaN,165074.215,NaN,146.4875,0.0142148957537816,4914.84972751031,103.709614762188,2393.51752645503,2278.84920634921,3956.90035273369,2.76915627362056,2015-02-05 14:45:28
736000.615601852,51.3333333333333,545.666666666667,1023,446.333333333333,175,0,0,0,0,331.555555555556,0,40.8888888888889,18.6777777777778,41.9666666666667,98191.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-37215.2777777778,NaN,52253.47,NaN,183230.9,NaN,144.101111111111,0.0146091608508677,4117.26151776974,64.8292663741325,2771.78179728836,2279.96031746032,3984.01675485009,2.12679516250945,2015-02-05 14:46:28
736000.61629919,53.25,541.875,1023,445.625,175,0,0,0,0,358.625,0,40.8875,18.275,42,98185.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-33929.68875,NaN,65216.7975,NaN,165124.99875,NaN,152.345,0.0142939396017663,4044.89171539578,84.0884069178853,2394.57552124669,2254.68253968254,3972.7733686067,2.24088246409675,2015-02-05 14:47:28
736000.616990741,49.6666666666667,524.111111111111,1023,449.777777777778,175,0,0,0,0,319.555555555556,0,40.8777777777778,18.4888888888889,41.9777777777778,98185.1111111111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-34126.7355555556,NaN,46760.4144444444,NaN,241314.233333333,NaN,151.043333333333,0.014453782464821,4049.23195340361,56.668435062952,3981.8512417328,2136.25661375661,4038.69047619048,2.0275888133031,2015-02-05 14:48:28
736000.617719907,50.5555555555556,546.444444444444,1023,448.555555555556,174.888888888889,0,0,0,0,335.555555555556,0,40.8,18.8444444444444,42.0333333333333,98184.3333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-58881.9433333333,NaN,54055.5533333333,NaN,186291.664444444,NaN,152.778888888889,0.0146711979875812,4594.50084718726,67.5065555337422,2835.54772321429,2285.1455026455,4019.29012345679,2.08049886621315,2015-02-05 14:49:31
736000.618410012,70.5,499.375,1023,424.5,174.75,0,0,0,0,424,0,40.8,19.3,42.1,98184,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-52128.905,NaN,72126.955,NaN,138429.685,NaN,156.25,0.0150259182911679,4445.75550944864,94.3545746492773,1838.42315145503,1971.34920634921,3637.45590828924,3.26766817838246,2015-02-05 14:50:30
