Unixtime,Baseline,CO2,A0,Fig1akaCOZIR,FIG2,E2V_O3,E2V_NO2,E2V_1,E2V_2_CO_,E2V_3_VOC_,E2V_4,Temp,Rh,BMPtemp,MBPPressure,lat,latNs,lon,lonEw,b1,b2,x___,x____1,x____2,x____3,x____4,b8,onboard1,x____5,x____6,onboard4,statAux1,statSig1,statAux2,statSig2,statAux3,statSig3,statAux4,statSig4,file_data,predicted_NO2,predicted_CO,predicted_NO,predicted_CO2,predicted_COZIR,predicted_VOC,Date
735668.661458333,14,180,1023,119,173,0,0,0,0,371,0,41.6,10.2,49.3,98303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3218.75,NaN,31343.75,NaN,36921.87,NaN,74828.13,0.00827448124803946,10.5663989856298,-0.0651044444444447,-1.34864583333319,-5.67712634186617,1.13378684807253,-0.428571428571429,2014-03-10 15:52:30
735668.662146991,14,179,1023,115,174,0,0,0,0,373,0,41.8,10,49.3,98300.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3304.685,NaN,32632.815,NaN,36984.37,NaN,74773.44,0.00819843209036917,13.1088546069315,0.078125,-0.0465624999998605,-12.9025598678777,-62.358276643991,-0.428571428571429,2014-03-10 15:53:29
735668.662835648,15,178,1023,115,174,0,0,0,0,374,0,42,10.3,49.3,98299,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3140.62,NaN,32406.25,NaN,36828.12,NaN,74578.13,0.00853389323861869,8.25486052409129,0.0529511111111109,-3.30177083333319,-20.1279933938893,-62.358276643991,0.571428571428571,2014-03-10 15:54:29
735668.663524306,14.5,176,1023,118,175,0,0,0,0,375,0,42.2,10.3,49.4,98294.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3171.87,NaN,32101.565,NaN,36867.185,NaN,74492.19,0.00862448252831707,9.17941673710904,0.0190972222222222,-2.48791666666663,-34.5788604459124,-14.7392290249433,0.0714285714285712,2014-03-10 15:55:28
735668.664212963,14,180,1023,118,176,0,0,0,0,375,0,42.4,10.1,49.3,98296,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3328.12,NaN,32562.5,NaN,37015.62,NaN,75250,0.00854613897922359,13.8021978021978,0.070312222222222,0.604479166666806,-5.67712634186617,-14.7392290249433,-0.428571428571429,2014-03-10 15:56:28
735668.664913194,15,178,1023,116,176,0,0,0,0,375,0,42.5,9.9,49.3,98296,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3312.5,NaN,30906.255,NaN,36835.935,NaN,75679.69,0.00842094830668947,13.340067624683,-0.113715,-3.1389583333333,-20.1279933938893,-46.4852607709751,0.571428571428571,2014-03-10 15:57:28
735668.665601852,14,178,1023,119,176,0,0,0,0,375,0,42.7,9.8,49.3,98296,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3218.75,NaN,30546.88,NaN,36765.62,NaN,75250,0.00842367157497058,10.5663989856298,-0.153645555555556,-4.60385416666653,-20.1279933938893,1.13378684807253,-0.428571428571429,2014-03-10 15:58:28
735668.666331019,14,180,1023,118,177,0,0,0,0,376,0,42.8,10,49.1,98297,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-2953.12,NaN,30750,NaN,36703.12,NaN,74265.63,0.00864058704859829,2.70752324598478,-0.131076666666667,-5.90593749999986,-5.67712634186617,-14.7392290249433,-0.428571428571429,2014-03-10 15:59:31
735668.667019676,15,179,1023,121.5,177,0,0,0,0,375,0,42.9,10.25,49,98294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-2476.56,NaN,30093.75,NaN,36406.25,NaN,72734.38,0.0089033009515853,-11.3918850380389,-0.203993333333334,-12.0907291666666,-12.9025598678777,40.8163265306122,0.571428571428571,2014-03-10 16:00:30
735668.667708333,15,181,1023,121,177,0,0,0,0,375,0,43,10.2,49.1,98294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NaN,-3062.5,NaN,29531.25,NaN,36812.5,NaN,75468.75,0.0089062813787625,5.943617920541,-0.266493333333334,-3.62718749999991,1.54830718414539,32.8798185941043,0.571428571428571,2014-03-10 16:01:30
